Energy,Optimal_Thickness,AtCoefficient
79.15,23.57431215288011,0.20923686621205748
80.1,22.18650308954461,0.207609561061156
81.05,25.39076292262739,0.20529633205602946
82.0,24.447456409213697,0.20368541784245855
82.95,23.008245739558536,0.20210641734601636
83.9,26.33118479648941,0.19998528734461962
84.85,25.352940141135125,0.19859225862464186
85.8,23.86042405490135,0.19708041238993346
86.75,24.485006644204383,0.19559556153902247
87.7,23.18309103070643,0.19423971934187034
88.65,26.53710195062444,0.19246294477153572
89.6,25.551293999276034,0.19117769287568073
90.55,24.047108929590216,0.1900789615874592
91.5,27.520084925649932,0.18841064975405342
92.45,26.49767077793692,0.1873368750012545
93.4,24.937764918815418,0.1863114060782518
94.35,28.539372532874424,0.18471925945326173
95.3,27.479090253014235,0.1838731579490672
96.25,28.421958992977014,0.1825659205580256
97.2,27.114493875723877,0.18164254510933392
98.15,25.49505214236429,0.18077841247832385
99.1,29.176176440809428,0.17943186730966437

100.05,28.14625359375,0.17860390010397487
102.55,27.246393732421872,0.17618311202956463
105.05,30.737008101470945,0.17350155798406347
107.55,30.241000528249618,0.17143917010233903
110.05,29.7204275720622,0.1696399118918089
112.55,28.026464500389817,0.16773154446578442
115.05,28.762130002643882,0.16588576497816335
117.55,32.634613541320114,0.1639264444097188
120.05,32.11579326661837,0.16232567862679304
122.55,31.563128396765045,0.16091938932788213
125.05,32.712729738723446,0.15930971847322972
127.55,31.208862206433903,0.15797043287171653
130.05,29.344971450453485,0.15680911481102444
132.55,33.58197336712996,0.1551861085765668
135.05,32.33433400365761,0.15403831303928064
137.55,30.430824896326648,0.15291165826217684
140.05,34.82576122730849,0.15136713004549052
142.55,33.53192978456614,0.1504043098827075
145.05,31.557920287854696,0.14921246685302114
147.55,32.383996451504494,0.14807004519446462
150.05,30.66207612612601,0.1470040982513045
152.55,35.09810831951078,0.14579022188948323
155.05,33.79427362335448,0.14485732956926556
157.55,31.804830668858035,0.14409875385238688
160.05,36.398206687368486,0.14294509038307224
162.55,35.04595644653209,0.1422171217255458
165.05,32.98281688767767,0.1414543051343335
167.55,37.74632174958077,0.14033543998421977
170.05,36.34398692127014,0.1396958214036629
172.55,37.59102999431812,0.13875283649235415
175.05,35.86176986656506,0.138045246180341
177.55,33.71988785245714,0.1375031932715389
180.05,38.588561892478694,0.13646140979087534
182.55,37.15491740502381,0.1359158287446164
185.05,38.42978331929032,0.13506809227885738
187.55,36.661938886093516,0.13445092978777928
190.05,34.472265930951295,0.13394251349878103
192.55,39.44957270519869,0.1329736082399814
195.05,37.983939894136405,0.13253072238391655
197.55,35.74784077694262,0.1318840740798451

